p,rho,num.samples,alt.hyp,Method,Type,Prob
0.1,0.4,500,2,BH,FNR,0.9545454545454546
0.1,0.4,500,2,Lfdr,FDR,0
0.1,0.4,500,2,Lfdr,FNR,0.9545454545454546
0.1,0.4,500,2,adaptBH,FNR,0.9545454545454546
0.1,0.4,500,2,adaptBH,FDR,0
0.1,0.4,500,2,Bonf,FNR,0.9772727272727273
0.1,0.4,500,2,Bonf,FDR,0
0.1,0.4,500,2,None,FNR,0.36363636363636365
0.1,0.4,500,2,None,FDR,0.3
0.1,0.6000000000000001,500,2,BH,FDR,0
0.1,0.6000000000000001,500,2,BH,FNR,1
0.1,0.6000000000000001,500,2,Lfdr,FDR,0
0.1,0.6000000000000001,500,2,Lfdr,FNR,1
0.1,0.6000000000000001,500,2,adaptBH,FNR,1
0.1,0.6000000000000001,500,2,adaptBH,FDR,0
0.1,0.6000000000000001,500,2,Bonf,FNR,1
0.1,0.6000000000000001,500,2,Bonf,FDR,0
0.1,0.6000000000000001,500,2,None,FNR,0.38
0.1,0.6000000000000001,500,2,None,FDR,0
0.1,0.8,500,2,BH,FDR,0
0.1,0.8,500,2,BH,FNR,1
0.1,0.8,500,2,Lfdr,FDR,0
0.1,0.8,500,2,Lfdr,FNR,1
0.1,0.8,500,2,adaptBH,FNR,1
0.1,0.8,500,2,adaptBH,FDR,0
0.1,0.8,500,2,Bonf,FNR,1
0.1,0.8,500,2,Bonf,FDR,0
0.1,0.8,500,2,None,FNR,1
0.1,0.8,500,2,None,FDR,0
0.1,0,500,2,BH,FDR,0.07142857142857142
0.1,0,500,2,BH,FNR,0.75
0.1,0,500,2,Lfdr,FDR,0.08333333333333333
0.1,0,500,2,Lfdr,FNR,0.7884615384615384
0.1,0,500,2,adaptBH,FNR,0.7307692307692307
0.1,0,500,2,adaptBH,FDR,0.06666666666666667
0.1,0,500,2,Bonf,FNR,0.9423076923076923
0.1,0,500,2,Bonf,FDR,0
0.1,0,500,2,None,FNR,0.3269230769230769
0.1,0,500,2,None,FDR,0.4166666666666667
0.1,0.2,500,2,BH,FDR,0
0.1,0.2,500,2,BH,FNR,1
0.1,0.2,500,2,Lfdr,FDR,0
0.1,0.2,500,2,Lfdr,FNR,1
0.1,0.2,500,2,adaptBH,FNR,1
0.1,0.2,500,2,adaptBH,FDR,0
0.1,0.2,500,2,Bonf,FNR,1
0.1,0.2,500,2,Bonf,FDR,0
0.1,0.2,500,2,None,FNR,0.6428571428571429
0.1,0.2,500,2,None,FDR,0.09090909090909091
0.1,0.4,500,2,BH,FDR,0
0.1,0.4,500,2,BH,FNR,1
0.1,0.4,500,2,Lfdr,FDR,0
0.1,0.4,500,2,Lfdr,FNR,1
0.1,0.4,500,2,adaptBH,FNR,1
0.1,0.4,500,2,adaptBH,FDR,0
0.1,0.4,500,2,Bonf,FNR,1
0.1,0.4,500,2,Bonf,FDR,0
0.1,0.4,500,2,None,FNR,0.6808510638297872
0.1,0.4,500,2,None,FDR,0
0.1,0.6000000000000001,500,2,BH,FDR,0
0.1,0.6000000000000001,500,2,BH,FNR,0.7666666666666667
0.1,0.6000000000000001,500,2,Lfdr,FDR,0
0.1,0.6000000000000001,500,2,Lfdr,FNR,0.9333333333333333
0.1,0.6000000000000001,500,2,adaptBH,FNR,0.26666666666666666
0.1,0.6000000000000001,500,2,adaptBH,FDR,0.06382978723404255
0.1,0.6000000000000001,500,2,Bonf,FNR,0.9666666666666667
0.1,0.6000000000000001,500,2,Bonf,FDR,0
0.1,0.6000000000000001,500,2,None,FNR,0.08333333333333333
0.1,0.6000000000000001,500,2,None,FDR,0.2361111111111111
0.1,0.8,500,2,BH,FDR,0
0.1,0.8,500,2,BH,FNR,1
0.1,0.8,500,2,Lfdr,FDR,0
0.1,0.8,500,2,Lfdr,FNR,1
0.1,0.8,500,2,adaptBH,FNR,0.31666666666666665
0.1,0.8,500,2,adaptBH,FDR,0
0.1,0.8,500,2,Bonf,FNR,1
0.1,0.8,500,2,Bonf,FDR,0
0.1,0.8,500,2,None,FNR,0.06666666666666667
0.1,0.8,500,2,None,FDR,0
0.1,0,500,2,BH,FDR,0
0.1,0,500,2,BH,FNR,0.8225806451612904
0.1,0,500,2,Lfdr,FDR,0
0.1,0,500,2,Lfdr,FNR,0.8387096774193549
0.1,0,500,2,adaptBH,FNR,0.8225806451612904
0.1,0,500,2,adaptBH,FDR,0
0.1,0,500,2,Bonf,FNR,0.9516129032258065
0.1,0,500,2,Bonf,FDR,0
0.1,0,500,2,None,FNR,0.27419354838709675
0.1,0,500,2,None,FDR,0.36619718309859156
0.1,0.2,500,2,BH,FDR,0
0.1,0.2,500,2,BH,FNR,1
0.1,0.2,500,2,Lfdr,FDR,0
0.1,0.2,500,2,Lfdr,FNR,1
0.1,0.2,500,2,adaptBH,FNR,1
0.1,0.2,500,2,adaptBH,FDR,0
0.1,0.2,500,2,Bonf,FNR,1
0.1,0.2,500,2,Bonf,FDR,0
0.1,0.2,500,2,None,FNR,0.5
0.1,0.2,500,2,None,FDR,0.18518518518518517
0.1,0.4,500,2,BH,FDR,0
0.1,0.4,500,2,BH,FNR,1
0.1,0.4,500,2,Lfdr,FDR,0
0.1,0.4,500,2,Lfdr,FNR,1
0.1,0.4,500,2,adaptBH,FNR,1
0.1,0.4,500,2,adaptBH,FDR,0
0.1,0.4,500,2,Bonf,FNR,1
0.1,0.4,500,2,Bonf,FDR,0
0.1,0.4,500,2,None,FNR,0.36363636363636365
0.1,0.4,500,2,None,FDR,0.10256410256410256
0.1,0.6000000000000001,500,2,BH,FDR,0
0.1,0.6000000000000001,500,2,BH,FNR,1
0.1,0.6000000000000001,500,2,Lfdr,FDR,0
0.1,0.6000000000000001,500,2,Lfdr,FNR,1
0.1,0.6000000000000001,500,2,adaptBH,FNR,1
0.1,0.6000000000000001,500,2,adaptBH,FDR,0
0.1,0.6000000000000001,500,2,Bonf,FNR,1
0.1,0.6000000000000001,500,2,Bonf,FDR,0
0.1,0.6000000000000001,500,2,None,FNR,0.6557377049180327
0.1,0.6000000000000001,500,2,None,FDR,0
0.1,0.8,500,2,BH,FDR,0
0.1,0.8,500,2,BH,FNR,1
0.1,0.8,500,2,Lfdr,FDR,0
0.1,0.8,500,2,Lfdr,FNR,1
0.1,0.8,500,2,adaptBH,FNR,1
0.1,0.8,500,2,adaptBH,FDR,0
0.1,0.8,500,2,Bonf,FNR,1
0.1,0.8,500,2,Bonf,FDR,0
0.1,0.8,500,2,None,FNR,0.4186046511627907
0.1,0.8,500,2,None,FDR,0
0.1,0,500,2,BH,FDR,0.36363636363636365
0.1,0,500,2,BH,FNR,0.851063829787234
0.1,0,500,2,Lfdr,FDR,0.42857142857142855
0.1,0,500,2,Lfdr,FNR,0.9148936170212766
0.1,0,500,2,adaptBH,FNR,0.851063829787234
0.1,0,500,2,adaptBH,FDR,0.36363636363636365
0.1,0,500,2,Bonf,FNR,0.9787234042553191
0.1,0,500,2,Bonf,FDR,0
0.1,0,500,2,None,FNR,0.40425531914893614
0.1,0,500,2,None,FDR,0.391304347826087
0.1,0.2,500,2,BH,FDR,0.058823529411764705
0.1,0.2,500,2,BH,FNR,0.7037037037037037
0.1,0.2,500,2,Lfdr,FDR,0.06666666666666667
0.1,0.2,500,2,Lfdr,FNR,0.7407407407407407
0.1,0.2,500,2,adaptBH,FNR,0.5
0.1,0.2,500,2,adaptBH,FDR,0.22857142857142856
0.1,0.2,500,2,Bonf,FNR,0.8703703703703703
0.1,0.2,500,2,Bonf,FDR,0.125
0.1,0.2,500,2,None,FNR,0.16666666666666666
0.1,0.2,500,2,None,FDR,0.5794392523364486
0.1,0.4,500,2,BH,FDR,0
0.1,0.4,500,2,BH,FNR,1
0.1,0.4,500,2,Lfdr,FDR,0
0.1,0.4,500,2,Lfdr,FNR,1
0.1,0.4,500,2,adaptBH,FNR,1
0.1,0.4,500,2,adaptBH,FDR,0
0.1,0.4,500,2,Bonf,FNR,1
0.1,0.4,500,2,Bonf,FDR,0
0.1,0.4,500,2,None,FNR,0.7407407407407407
0.1,0.4,500,2,None,FDR,0.06666666666666667
0.1,0.6000000000000001,500,2,BH,FDR,0
0.1,0.6000000000000001,500,2,BH,FNR,0.9615384615384616
0.1,0.6000000000000001,500,2,Lfdr,FDR,0
0.1,0.6000000000000001,500,2,Lfdr,FNR,0.9615384615384616
0.1,0.6000000000000001,500,2,adaptBH,FNR,0.6730769230769231
0.1,0.6000000000000001,500,2,adaptBH,FDR,0
0.1,0.6000000000000001,500,2,Bonf,FNR,0.9807692307692307
0.1,0.6000000000000001,500,2,Bonf,FDR,0
0.1,0.6000000000000001,500,2,None,FNR,0.057692307692307696
0.1,0.6000000000000001,500,2,None,FDR,0.07547169811320754
0.1,0.8,500,2,BH,FDR,0
0.1,0.8,500,2,BH,FNR,1
0.1,0.8,500,2,Lfdr,FDR,0
0.1,0.8,500,2,Lfdr,FNR,1
0.1,0.8,500,2,adaptBH,FNR,1
0.1,0.8,500,2,adaptBH,FDR,0
0.1,0.8,500,2,Bonf,FNR,1
0.1,0.8,500,2,Bonf,FDR,0
0.1,0.8,500,2,None,FNR,0.9464285714285714
0.1,0.8,500,2,None,FDR,0
0.1,0,1000,2,BH,FDR,0
0.1,0,1000,2,BH,FNR,0.9306930693069307
0.1,0,1000,2,Lfdr,FDR,0.125
0.1,0,1000,2,Lfdr,FNR,0.9306930693069307
0.1,0,1000,2,adaptBH,FNR,0.9306930693069307
0.1,0,1000,2,adaptBH,FDR,0
0.1,0,1000,2,Bonf,FNR,1
0.1,0,1000,2,Bonf,FDR,0
0.1,0,1000,2,None,FNR,0.36633663366336633
0.1,0,1000,2,None,FDR,0.3786407766990291
0.1,0.2,1000,2,BH,FDR,0.16129032258064516
0.1,0.2,1000,2,BH,FNR,0.47474747474747475
0.1,0.2,1000,2,Lfdr,FDR,0.06666666666666667
0.1,0.2,1000,2,Lfdr,FNR,0.7171717171717171
0.1,0.2,1000,2,adaptBH,FNR,0.25252525252525254
0.1,0.2,1000,2,adaptBH,FDR,0.45985401459854014
0.1,0.2,1000,2,Bonf,FNR,0.9292929292929293
0.1,0.2,1000,2,Bonf,FDR,0
0.1,0.2,1000,2,None,FNR,0.16161616161616163
0.1,0.2,1000,2,None,FDR,0.6294642857142857
0.1,0.4,1000,2,BH,FDR,0
0.1,0.4,1000,2,BH,FNR,1
0.1,0.4,1000,2,Lfdr,FDR,0
0.1,0.4,1000,2,Lfdr,FNR,1
0.1,0.4,1000,2,adaptBH,FNR,1
0.1,0.4,1000,2,adaptBH,FDR,0
0.1,0.4,1000,2,Bonf,FNR,1
0.1,0.4,1000,2,Bonf,FDR,0
0.1,0.4,1000,2,None,FNR,0.25961538461538464
0.1,0.4,1000,2,None,FDR,0.19791666666666666
0.1,0.6000000000000001,1000,2,BH,FDR,0
0.1,0.6000000000000001,1000,2,BH,FNR,1
0.1,0.6000000000000001,1000,2,Lfdr,FDR,0
0.1,0.6000000000000001,1000,2,Lfdr,FNR,1
0.1,0.6000000000000001,1000,2,adaptBH,FNR,1
0.1,0.6000000000000001,1000,2,adaptBH,FDR,0
0.1,0.6000000000000001,1000,2,Bonf,FNR,1
0.1,0.6000000000000001,1000,2,Bonf,FDR,0
0.1,0.6000000000000001,1000,2,None,FNR,0.37623762376237624
0.1,0.6000000000000001,1000,2,None,FDR,0.015625
0.1,0.8,1000,2,BH,FDR,0
0.1,0.8,1000,2,BH,FNR,1
0.1,0.8,1000,2,Lfdr,FDR,0
0.1,0.8,1000,2,Lfdr,FNR,1
0.1,0.8,1000,2,adaptBH,FNR,1
0.1,0.8,1000,2,adaptBH,FDR,0
0.1,0.8,1000,2,Bonf,FNR,1
0.1,0.8,1000,2,Bonf,FDR,0
0.1,0.8,1000,2,None,FNR,0.9902912621359223
0.1,0.8,1000,2,None,FDR,0
0.1,0,1000,2,BH,FDR,0.09523809523809523
0.1,0,1000,2,BH,FNR,0.8240740740740741
0.1,0,1000,2,Lfdr,FDR,0.07692307692307693
0.1,0,1000,2,Lfdr,FNR,0.8888888888888888
0.1,0,1000,2,adaptBH,FNR,0.8148148148148148
0.1,0,1000,2,adaptBH,FDR,0.09090909090909091
0.1,0,1000,2,Bonf,FNR,0.9629629629629629
0.1,0,1000,2,Bonf,FDR,0
0.1,0,1000,2,None,FNR,0.2962962962962963
0.1,0,1000,2,None,FDR,0.371900826446281
0.1,0.2,1000,2,BH,FDR,0.2112676056338028
0.1,0.2,1000,2,BH,FNR,0.3253012048192771
0.1,0.2,1000,2,Lfdr,FDR,0.1282051282051282
0.1,0.2,1000,2,Lfdr,FNR,0.5903614457831325
0.1,0.2,1000,2,adaptBH,FNR,0.10843373493975904
0.1,0.2,1000,2,adaptBH,FDR,0.5568862275449101
0.1,0.2,1000,2,Bonf,FNR,0.8313253012048193
0.1,0.2,1000,2,Bonf,FDR,0
0.1,0.2,1000,2,None,FNR,0.060240963855421686
0.1,0.2,1000,2,None,FDR,0.6854838709677419
0.1,0.4,1000,2,BH,FDR,0
0.1,0.4,1000,2,BH,FNR,0.9494949494949495
0.1,0.4,1000,2,Lfdr,FDR,0
0.1,0.4,1000,2,Lfdr,FNR,0.9393939393939394
0.1,0.4,1000,2,adaptBH,FNR,0.9292929292929293
0.1,0.4,1000,2,adaptBH,FDR,0
0.1,0.4,1000,2,Bonf,FNR,0.98989898989899
0.1,0.4,1000,2,Bonf,FDR,0
0.1,0.4,1000,2,None,FNR,0.26262626262626265
0.1,0.4,1000,2,None,FDR,0.3652173913043478
0.1,0.6000000000000001,1000,2,BH,FDR,0
0.1,0.6000000000000001,1000,2,BH,FNR,1
0.1,0.6000000000000001,1000,2,Lfdr,FDR,0
0.1,0.6000000000000001,1000,2,Lfdr,FNR,1
0.1,0.6000000000000001,1000,2,adaptBH,FNR,1
0.1,0.6000000000000001,1000,2,adaptBH,FDR,0
0.1,0.6000000000000001,1000,2,Bonf,FNR,1
0.1,0.6000000000000001,1000,2,Bonf,FDR,0
0.1,0.6000000000000001,1000,2,None,FNR,0.4215686274509804
0.1,0.6000000000000001,1000,2,None,FDR,0.03278688524590164
0.1,0.8,1000,2,BH,FDR,0
0.1,0.8,1000,2,BH,FNR,1
0.1,0.8,1000,2,Lfdr,FDR,0
0.1,0.8,1000,2,Lfdr,FNR,1
0.1,0.8,1000,2,adaptBH,FNR,1
0.1,0.8,1000,2,adaptBH,FDR,0
0.1,0.8,1000,2,Bonf,FNR,1
0.1,0.8,1000,2,Bonf,FDR,0
0.1,0.8,1000,2,None,FNR,0.78125
0.1,0.8,1000,2,None,FDR,0
0.1,0,1000,2,BH,FDR,0
0.1,0,1000,2,BH,FNR,0.967741935483871
0.1,0,1000,2,Lfdr,FDR,0
0.1,0,1000,2,Lfdr,FNR,0.9247311827956989
0.1,0,1000,2,adaptBH,FNR,0.9247311827956989
0.1,0,1000,2,adaptBH,FDR,0
0.1,0,1000,2,Bonf,FNR,0.978494623655914
0.1,0,1000,2,Bonf,FDR,0
0.1,0,1000,2,None,FNR,0.3655913978494624
0.1,0,1000,2,None,FDR,0.4380952380952381
0.1,0.2,1000,2,BH,FDR,0
0.1,0.2,1000,2,BH,FNR,0.9830508474576272
0.1,0.2,1000,2,Lfdr,FDR,0
0.1,0.2,1000,2,Lfdr,FNR,0.9661016949152542
0.1,0.2,1000,2,adaptBH,FNR,0.9830508474576272
0.1,0.2,1000,2,adaptBH,FDR,0
0.1,0.2,1000,2,Bonf,FNR,0.9915254237288136
0.1,0.2,1000,2,Bonf,FDR,0
0.1,0.2,1000,2,None,FNR,0.5338983050847458
0.1,0.2,1000,2,None,FDR,0.16666666666666666
0.1,0.4,1000,2,BH,FDR,0.23157894736842105
0.1,0.4,1000,2,BH,FNR,0.23958333333333334
0.1,0.4,1000,2,Lfdr,FDR,0
0.1,0.4,1000,2,Lfdr,FNR,0.5104166666666666
0.1,0.4,1000,2,adaptBH,FNR,0
0.1,0.4,1000,2,adaptBH,FDR,0.865546218487395
0.1,0.4,1000,2,Bonf,FNR,0.8541666666666666
0.1,0.4,1000,2,Bonf,FDR,0
0.1,0.4,1000,2,None,FNR,0.020833333333333332
0.1,0.4,1000,2,None,FDR,0.6824324324324325
0.1,0.6000000000000001,1000,2,BH,FDR,0.7079207920792079
0.1,0.6000000000000001,1000,2,BH,FNR,0
0.1,0.6000000000000001,1000,2,Lfdr,FDR,0.175
0.1,0.6000000000000001,1000,2,Lfdr,FNR,0.16101694915254236
0.1,0.6000000000000001,1000,2,adaptBH,FNR,0
0.1,0.6000000000000001,1000,2,adaptBH,FDR,0.882
0.1,0.6000000000000001,1000,2,Bonf,FNR,0.5932203389830508
0.1,0.6000000000000001,1000,2,Bonf,FDR,0
0.1,0.6000000000000001,1000,2,None,FNR,0
0.1,0.6000000000000001,1000,2,None,FDR,0.8135860979462876
0.1,0.8,1000,2,BH,FDR,0
0.1,0.8,1000,2,BH,FNR,1
0.1,0.8,1000,2,Lfdr,FDR,0
0.1,0.8,1000,2,Lfdr,FNR,1
0.1,0.8,1000,2,adaptBH,FNR,1
0.1,0.8,1000,2,adaptBH,FDR,0
0.1,0.8,1000,2,Bonf,FNR,1
0.1,0.8,1000,2,Bonf,FDR,0
0.1,0.8,1000,2,None,FNR,0.08888888888888889
0.1,0.8,1000,2,None,FDR,0.012048192771084338
0.1,0,1000,2,BH,FDR,0
0.1,0,1000,2,BH,FNR,0.8738738738738738
0.1,0,1000,2,Lfdr,FDR,0
0.1,0,1000,2,Lfdr,FNR,0.8558558558558559
0.1,0,1000,2,adaptBH,FNR,0.8738738738738738
0.1,0,1000,2,adaptBH,FDR,0
0.1,0,1000,2,Bonf,FNR,0.9369369369369369
0.1,0,1000,2,Bonf,FDR,0
0.1,0,1000,2,None,FNR,0.3063063063063063
0.1,0,1000,2,None,FDR,0.3125
0.1,0.2,1000,2,BH,FDR,0.07692307692307693
0.1,0.2,1000,2,BH,FNR,0.7692307692307693
0.1,0.2,1000,2,Lfdr,FDR,0.07692307692307693
0.1,0.2,1000,2,Lfdr,FNR,0.8846153846153846
0.1,0.2,1000,2,adaptBH,FNR,0.6634615384615384
0.1,0.2,1000,2,adaptBH,FDR,0.07894736842105263
0.1,0.2,1000,2,Bonf,FNR,0.9615384615384616
0.1,0.2,1000,2,Bonf,FDR,0
0.1,0.2,1000,2,None,FNR,0.21153846153846154
0.1,0.2,1000,2,None,FDR,0.47435897435897434
0.1,0.4,1000,2,BH,FDR,0
0.1,0.4,1000,2,BH,FNR,0.9411764705882353
0.1,0.4,1000,2,Lfdr,FDR,0
0.1,0.4,1000,2,Lfdr,FNR,0.9411764705882353
0.1,0.4,1000,2,adaptBH,FNR,0.9313725490196079
0.1,0.4,1000,2,adaptBH,FDR,0
0.1,0.4,1000,2,Bonf,FNR,1
0.1,0.4,1000,2,Bonf,FDR,0
0.1,0.4,1000,2,None,FNR,0.3137254901960784
0.1,0.4,1000,2,None,FDR,0.2222222222222222
0.1,0.6000000000000001,1000,2,BH,FDR,0
0.1,0.6000000000000001,1000,2,BH,FNR,1
0.1,0.6000000000000001,1000,2,Lfdr,FDR,0
0.1,0.6000000000000001,1000,2,Lfdr,FNR,0.9682539682539683
0.1,0.6000000000000001,1000,2,adaptBH,FNR,0.9285714285714286
0.1,0.6000000000000001,1000,2,adaptBH,FDR,0
0.1,0.6000000000000001,1000,2,Bonf,FNR,1
0.1,0.6000000000000001,1000,2,Bonf,FDR,0
0.1,0.6000000000000001,1000,2,None,FNR,0.24603174603174602
0.1,0.6000000000000001,1000,2,None,FDR,0.11214953271028037
0.1,0.8,1000,2,BH,FDR,0
0.1,0.8,1000,2,BH,FNR,1
0.1,0.8,1000,2,Lfdr,FDR,0
0.1,0.8,1000,2,Lfdr,FNR,1
0.1,0.8,1000,2,adaptBH,FNR,1
0.1,0.8,1000,2,adaptBH,FDR,0
0.1,0.8,1000,2,Bonf,FNR,1
0.1,0.8,1000,2,Bonf,FDR,0
0.1,0.8,1000,2,None,FNR,0.205607476635514
0.1,0.8,1000,2,None,FDR,0.022988505747126436
0.1,0,1000,2,BH,FDR,0
0.1,0,1000,2,BH,FNR,0.8144329896907216
0.1,0,1000,2,Lfdr,FDR,0
0.1,0,1000,2,Lfdr,FNR,0.8350515463917526
0.1,0,1000,2,adaptBH,FNR,0.7938144329896907
0.1,0,1000,2,adaptBH,FDR,0
0.1,0,1000,2,Bonf,FNR,0.9484536082474226
0.1,0,1000,2,Bonf,FDR,0
0.1,0,1000,2,None,FNR,0.36082474226804123
0.1,0,1000,2,None,FDR,0.45614035087719296
0.1,0.2,1000,2,BH,FDR,0
0.1,0.2,1000,2,BH,FNR,0.8241758241758241
0.1,0.2,1000,2,Lfdr,FDR,0
0.1,0.2,1000,2,Lfdr,FNR,0.8351648351648352
0.1,0.2,1000,2,adaptBH,FNR,0.7472527472527473
0.1,0.2,1000,2,adaptBH,FDR,0.041666666666666664
0.1,0.2,1000,2,Bonf,FNR,0.9560439560439561
0.1,0.2,1000,2,Bonf,FDR,0
0.1,0.2,1000,2,None,FNR,0.24175824175824176
0.1,0.2,1000,2,None,FDR,0.4888888888888889
0.1,0.4,1000,2,BH,FDR,0.23076923076923078
0.1,0.4,1000,2,BH,FNR,0.34782608695652173
0.1,0.4,1000,2,Lfdr,FDR,0.15625
0.1,0.4,1000,2,Lfdr,FNR,0.7065217391304348
0.1,0.4,1000,2,adaptBH,FNR,0
0.1,0.4,1000,2,adaptBH,FDR,0.8778220451527224
0.1,0.4,1000,2,Bonf,FNR,0.9347826086956522
0.1,0.4,1000,2,Bonf,FDR,0
0.1,0.4,1000,2,None,FNR,0.05434782608695652
0.1,0.4,1000,2,None,FDR,0.7193548387096774
0.1,0.6000000000000001,1000,2,BH,FDR,0
0.1,0.6000000000000001,1000,2,BH,FNR,0.7368421052631579
0.1,0.6000000000000001,1000,2,Lfdr,FDR,0
0.1,0.6000000000000001,1000,2,Lfdr,FNR,0.868421052631579
0.1,0.6000000000000001,1000,2,adaptBH,FNR,0.4298245614035088
0.1,0.6000000000000001,1000,2,adaptBH,FDR,0.015151515151515152
0.1,0.6000000000000001,1000,2,Bonf,FNR,0.9824561403508771
0.1,0.6000000000000001,1000,2,Bonf,FDR,0
0.1,0.6000000000000001,1000,2,None,FNR,0.07894736842105263
0.1,0.6000000000000001,1000,2,None,FDR,0.21052631578947367
0.1,0.8,1000,2,BH,FDR,0
0.1,0.8,1000,2,BH,FNR,1
0.1,0.8,1000,2,Lfdr,FDR,0
0.1,0.8,1000,2,Lfdr,FNR,1
0.1,0.8,1000,2,adaptBH,FNR,1
0.1,0.8,1000,2,adaptBH,FDR,0
0.1,0.8,1000,2,Bonf,FNR,1
0.1,0.8,1000,2,Bonf,FDR,0
0.1,0.8,1000,2,None,FNR,1
0.1,0.8,1000,2,None,FDR,0
0.1,0,1500,2,BH,FDR,0.08333333333333333
0.1,0,1500,2,BH,FNR,0.9236111111111112
0.1,0,1500,2,Lfdr,FDR,0.07692307692307693
0.1,0,1500,2,Lfdr,FNR,0.9166666666666666
0.1,0,1500,2,adaptBH,FNR,0.9097222222222222
0.1,0,1500,2,adaptBH,FDR,0.07142857142857142
0.1,0,1500,2,Bonf,FNR,0.9861111111111112
0.1,0,1500,2,Bonf,FDR,0
0.1,0,1500,2,None,FNR,0.3472222222222222
0.1,0,1500,2,None,FDR,0.44047619047619047
0.1,0.2,1500,2,BH,FDR,0
0.1,0.2,1500,2,BH,FNR,1
0.1,0.2,1500,2,Lfdr,FDR,0
0.1,0.2,1500,2,Lfdr,FNR,1
0.1,0.2,1500,2,adaptBH,FNR,1
0.1,0.2,1500,2,adaptBH,FDR,0
0.1,0.2,1500,2,Bonf,FNR,1
0.1,0.2,1500,2,Bonf,FDR,0
0.1,0.2,1500,2,None,FNR,0.5581395348837209
0.1,0.2,1500,2,None,FDR,0.09523809523809523
0.1,0.4,1500,2,BH,FDR,0.44387755102040816
0.1,0.4,1500,2,BH,FNR,0.16793893129770993
0.1,0.4,1500,2,Lfdr,FDR,0.1044776119402985
0.1,0.4,1500,2,Lfdr,FNR,0.5419847328244275
0.1,0.4,1500,2,adaptBH,FNR,0
0.1,0.4,1500,2,adaptBH,FDR,0.910089224433768
0.1,0.4,1500,2,Bonf,FNR,0.9007633587786259
0.1,0.4,1500,2,Bonf,FDR,0
0.1,0.4,1500,2,None,FNR,0.015267175572519083
0.1,0.4,1500,2,None,FDR,0.7667269439421338
0.1,0.6000000000000001,1500,2,BH,FDR,0
0.1,0.6000000000000001,1500,2,BH,FNR,1
0.1,0.6000000000000001,1500,2,Lfdr,FDR,0
0.1,0.6000000000000001,1500,2,Lfdr,FNR,1
0.1,0.6000000000000001,1500,2,adaptBH,FNR,1
0.1,0.6000000000000001,1500,2,adaptBH,FDR,0
0.1,0.6000000000000001,1500,2,Bonf,FNR,1
0.1,0.6000000000000001,1500,2,Bonf,FDR,0
0.1,0.6000000000000001,1500,2,None,FNR,0.4864864864864865
0.1,0.6000000000000001,1500,2,None,FDR,0.012987012987012988
0.1,0.8,1500,2,BH,FDR,0
0.1,0.8,1500,2,BH,FNR,1
0.1,0.8,1500,2,Lfdr,FDR,0
0.1,0.8,1500,2,Lfdr,FNR,1
0.1,0.8,1500,2,adaptBH,FNR,0.28688524590163933
0.1,0.8,1500,2,adaptBH,FDR,0
0.1,0.8,1500,2,Bonf,FNR,1
0.1,0.8,1500,2,Bonf,FDR,0
0.1,0.8,1500,2,None,FNR,0
0.1,0.8,1500,2,None,FDR,0.08270676691729323
0.1,0,1500,2,BH,FDR,0
0.1,0,1500,2,BH,FNR,0.8343949044585988
0.1,0,1500,2,Lfdr,FDR,0
0.1,0,1500,2,Lfdr,FNR,0.8535031847133758
0.1,0,1500,2,adaptBH,FNR,0.802547770700637
0.1,0,1500,2,adaptBH,FDR,0
0.1,0,1500,2,Bonf,FNR,0.9617834394904459
0.1,0,1500,2,Bonf,FDR,0
0.1,0,1500,2,None,FNR,0.34394904458598724
0.1,0,1500,2,None,FDR,0.4011627906976744
0.1,0.2,1500,2,BH,FDR,0.047619047619047616
0.1,0.2,1500,2,BH,FNR,0.8571428571428571
0.1,0.2,1500,2,Lfdr,FDR,0.05
0.1,0.2,1500,2,Lfdr,FNR,0.8642857142857143
0.1,0.2,1500,2,adaptBH,FNR,0.8071428571428572
0.1,0.2,1500,2,adaptBH,FDR,0.03571428571428571
0.1,0.2,1500,2,Bonf,FNR,0.9714285714285714
0.1,0.2,1500,2,Bonf,FDR,0
0.1,0.2,1500,2,None,FNR,0.2785714285714286
0.1,0.2,1500,2,None,FDR,0.34838709677419355
0.1,0.4,1500,2,BH,FDR,0
0.1,0.4,1500,2,BH,FNR,1
0.1,0.4,1500,2,Lfdr,FDR,0
0.1,0.4,1500,2,Lfdr,FNR,0.9568345323741008
0.1,0.4,1500,2,adaptBH,FNR,0.9280575539568345
0.1,0.4,1500,2,adaptBH,FDR,0
0.1,0.4,1500,2,Bonf,FNR,1
0.1,0.4,1500,2,Bonf,FDR,0
0.1,0.4,1500,2,None,FNR,0.26618705035971224
0.1,0.4,1500,2,None,FDR,0.2153846153846154
0.1,0.6000000000000001,1500,2,BH,FDR,0.014492753623188406
0.1,0.6000000000000001,1500,2,BH,FNR,0.5211267605633803
0.1,0.6000000000000001,1500,2,Lfdr,FDR,0
0.1,0.6000000000000001,1500,2,Lfdr,FNR,0.7535211267605634
0.1,0.6000000000000001,1500,2,adaptBH,FNR,0.06338028169014084
0.1,0.6000000000000001,1500,2,adaptBH,FDR,0.23121387283236994
0.1,0.6000000000000001,1500,2,Bonf,FNR,0.9647887323943662
0.1,0.6000000000000001,1500,2,Bonf,FDR,0
0.1,0.6000000000000001,1500,2,None,FNR,0.04929577464788732
0.1,0.6000000000000001,1500,2,None,FDR,0.41810344827586204
